"dim1";"dim2";"document";"topic"
0,503891025238675;9,9037855239818;"Kim M.-J., Park J.(2014). Mobile phone purchase and usage behaviours of early adopter groups in Korea. Behaviour and Information Technology";"mobil, technologi, peopl, young, live"
17,7742320051371;-5,65545227511648;"M<U+0081>ller K.W., Glaesmer H., Br<U+0084>hler E., Woelfling K., Beutel M.E.(2014). Prevalence of internet addiction in the general population: Results from a German population-based survey. Behaviour and Information Technology";"internet, addict, adolesc, gender, femal"
16,1019055026589;1,14803099111207;"Cho H., Kwon M., Choi J.-H., Lee S.-K., Choi J.S., Choi S.-W., Kim D.-J.(2014). Development of the Internet addiction scale based on the Internet Gaming Disorder criteria suggested in DSM-5. Addictive Behaviors";"problem, associ, person, predict, posit, emot"
-19,1053876476457;3,92141543227348;"Pai F.-Y., Yeh T.-M.(2014). The effects of information sharing and interactivity on the intention to use social networking websites. Quality and Quantity";"social, media, sns, network, facebook"
15,9061709549132;3,65614927035221;"Engelhardt C.R., Mazurek M.O.(2014). Video game access, parental rules, and problem behavior: A study of boys with autism spectrum disorder. Autism";"problem, associ, person, predict, posit, emot"
0,664027464656356;-11,0418798912071;"Delgado O.M.G., McDougald J.S.(2013). Developing writing through blogs and peer feedback. Ikala";"student, teach, school, educ, classroom"
-12,7803982174698;-2,11849598704008;"Keuchel S.(2013). Youth and culture: Between Eminem, Picasso and Xavier Naidoo [Jugend und Kultur - Zwischen Eminem, Picasso und Xavier Naidoo ?]. Zeitschrift fur Erziehungswissenschaft";"cultur, museum, commun, inform, histor"
14,3406223028817;3,73103541515456;"Collins E., Cox A.L.(2014). Switch on to games: Can digital games aid post-work recovery?. International Journal of Human Computer Studies";"problem, associ, person, predict, posit, emot"
1,79144288186232;-12,1588968740952;"Lieury A., Lorant S., Trosseille B., Champault F., Vourc?h R.(2016). Video games vs. reading and school/cognitive performances: a study on 27000 middle school teenagers. Educational Psychology";"student, teach, school, educ, classroom"
13,2909900310927;0,225733139264388;"Kardefelt-Winther D.(2014). The moderating role of psychosocial well-being on the relationship between escapism and excessive online gaming. Computers in Human Behavior";"problem, associ, person, predict, posit, emot"
3,82584626426991;4,06833296766902;"Dunbar N.E., Miller C.H., Adame B.J., Elizondo J., Wilson S.N., Lane B.L., Kauffman A.A., Bessarabova E., Jensen M.L., Straub S.K., Lee Y.-H., Burgoon J.K., Valacich J.J., Jenkins J., Zhang J.(2014). Implicit and explicit training in the mitigation of cognitive bias through the use of a serious game. Computers in Human Behavior";"design, method, review, system, valu"
2,91545454549339;-6,54238823735642;"Saridaki M., Mourlas C.(2013). Integrating serious games in the educational experience of students with intellectual disabilities: Towards a playful and integrative model. International Journal of Game-Based Learning";"learn, educ, design, develop, environ"
-12,3580963917272;-10,5240635879918;"Dutra Pillar A.(2014). Reading of audiovisual productions of contemporary art in art education [Lectura de producciones audiovisuales del arte contempor<e1>neo en la educaci<f3>n art<ed>stica]. Revista Complutense de Educacion";"art, creativ, technologi, project, develop"
13,4283216347498;-3,39838880478816;"McLean L., Griffiths M.D.(2013). Female gamers: A thematic analysis of their gaming experience. International Journal of Game-Based Learning";"onlin, social, commun, ident, offlin"
2,30430855569843;-5,55410041004159;"De Freitas S.(2013). Towards a new learning: Play and game-based approaches to education. International Journal of Game-Based Learning";"learn, educ, design, develop, environ"
0,585302547170504;14,3583858416645;"Trachana A.(2014). Hybrid city mediation of ICT in the city experience [La ciudad h<U+00A1>brida La mediaci<U+00A2>n de las TIC en la experiencia de la ciudad]. Arte, Individuo y Sociedad";"virtual, avatar, world, experi, environ"
-12,1942072173338;-10,242492990146;"Negre-Buso M.(2014). The technological mediation in the portrait [La mediaci<U+00A2>n tecnol<U+00A2>gica en el retrato]. Arte, Individuo y Sociedad";"art, creativ, technologi, project, develop"
7,46800157521973;9,58824268019921;"Williams K.D.(2014). The effects of dissociation, game controllers, and 3D versus 2D on presence and enjoyment. Computers in Human Behavior";"model, influenc, blog, factor, perceiv"
-20,519220616563;1,60466663512778;"Burroughs B.(2014). Facebook and FarmVille: A digital ritual analysis of social gaming. Games and Culture";"social, media, sns, network, facebook"
-16,7688164942927;1,81525713566458;"Lotina L.(2014). Reviewing museum participation in online channels in Latvia. Museum Management and Curatorship";"onlin, social, commun, ident, offlin"
-3,70636293375348;-12,3381605657795;"Fisher M.M., Swartz A.(2014). Why digital art history?. Visual Resources";"student, teach, school, educ, classroom"
-14,8049471982339;0,0582265486048721;"Bauer D., Pierroux P.(2014). Expert and adolescent interpretive approaches in a national art museum. Museum Management and Curatorship";"cultur, museum, commun, inform, histor"
-17,8006038063987;2,17770355401812;"Garc<U+00A1>a-Galera M.-C., Del-Hoyo-Hurtado M., Fern<U+00A0>ndez-Mu<U+00A4>oz C.(2014). Engaged youth in the internet. The role of social networks in social active participation. Comunicar";"social, media, sns, network, facebook"
-7,64982935311018;-11,5874363681138;"Castro S.(2014). Mosca: A case study on collaborative work - Combining dimensions while learning. Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics)";"art, creativ, technologi, project, develop"
-13,060664142302;-2,94568934884481;"Skov M., Ingwersen P.(2014). Museum Web search behavior of special interest visitors. Library and Information Science Research";"cultur, museum, commun, inform, histor"
4,56408993307486;-8,46592756647754;"Falloon G.(2014). What's going on behind the screens? Researching young students' learning pathways using iPads. Journal of Computer Assisted Learning";"learn, educ, design, develop, environ"
-0,179219389163756;-8,46225051793755;"Hsiao H.-S., Chang C.-S., Lin C.-Y., Hu P.-M.(2014). Development of children's creativity and manual skills within digital game-based learning environment. Journal of Computer Assisted Learning";"learn, educ, design, develop, environ"
10,9852282817281;-2,86993025181911;"Snodgrass J.G., Lacy M.G., Dengah F., Eisenhauer S., Batchelder G., Cookson R.J.(2014). A vacation from your mind: Problematic online gaming is a stress response. Computers in Human Behavior";"onlin, social, commun, ident, offlin"
-4,40194174688544;1,81124131529998;"Zhang Y., Kudva S.(2014). E-books versus print books: Readers' choices and preferences across contexts. Journal of the Association for Information Science and Technology";"child, read, activ, text, electron"
3,55793920644119;-6,58832518584825;"Lai C.-H., Lin Y.-C., Jong B.-S., Hsia Y.-T.(2014). Adding social elements to game-based learning. International Journal of Emerging Technologies in Learning";"learn, educ, design, develop, environ"
19,3665748435887;2,64551614266842;"Wright M.F.(2014). Predictors of anonymous cyber aggression: The role of adolescents' beliefs about anonymity, aggression, and the permanency of digital content. Cyberpsychology, Behavior, and Social Networking";"internet, addict, adolesc, gender, femal"
-3,65930576020058;1,79470631317495;"Zhang Y., Kudva S.(2013). Ebooks vs. print books: Readers' choices and preferences across contexts. Proceedings of the ASIST Annual Meeting";"child, read, activ, text, electron"
-10,2289155296914;1,24423446429357;"Burkart P.(2014). Music in the cloud and the digital sublime. Popular Music and Society";"cultur, museum, commun, inform, histor"
-8,50557006670359;-1,53787266976247;"Tompkins J.(2014). Horror 2.0 (On Demand): The digital convergence of horror film culture. Television and New Media";"digit, media, narr, literaci, practic"
12,0123187377816;3,05031223140035;"Worth N.C., Book A.S.(2014). Personality and behavior in a massively multiplayer online role-playing game. Computers in Human Behavior";"game, plai, mmo, examin, analys"
23,1441123273192;7,12168922713325;"Waddell J.C., Peng W.(2014). Does it matter with whom you slay? the effects of competition, cooperation and relationship type among video game players. Computers in Human Behavior";"game, plai, violent, aggress, behavior"
6,25403910956681;-2,37028696742005;"Ney M., Gon<U+0087>alves C., Balacheff N.(2014). Design heuristics for authentic simulation-based learning games. IEEE Transactions on Learning Technologies";"game, plai, mmo, examin, analys"
-5,46098139793378;-5,26676062183709;"Tan M., Lee S.-S., Hung D.W.L.(2014). Digital storytelling and the nature of knowledge. Education and Information Technologies";"digit, media, narr, literaci, practic"
21,0498249909386;6,7204197554796;"Hartmann T., Krakowiak K.M., Tsay-Vogel M.(2014). How Violent Video Games Communicate Violence: A Literature Review and Content Analysis of Moral Disengagement Factors. Communication Monographs";"game, plai, violent, aggress, behavior"
-18,1707624298798;4,93625541702736;"Ma W.W.K., Chan A.(2014). Knowledge sharing and social media: Altruism, perceived online attachment motivation, and perceived online relationship commitment. Computers in Human Behavior";"social, media, sns, network, facebook"
-18,4711493362828;5,18984708536305;"Jin C.-H.(2014). The role of users' motivations in generating social capital building and subjective well-being: The case of social network games. Computers in Human Behavior";"social, media, sns, network, facebook"
-3,80331421852427;-0,364600668173919;"Masataka N.(2014). Development of reading ability is facilitated by intensive exposure to a digital children's picture book. Frontiers in Psychology";"child, read, activ, text, electron"
-20,7529334936301;1,90752314732623;"Xie I., Stevenson J.(2014). Social media application in digital libraries. Online Information Review";"social, media, sns, network, facebook"
10,1591471892855;0,0692903415229239;"Seok S., Dacosta B.(2014). Distinguishing addiction from high engagement: An investigation into the social lives of adolescent and young adult massively multiplayer online game players. Games and Culture";"game, plai, mmo, examin, analys"
